Wk,Date,Rk,School,Prev,Chng,Conf
11,2018-11-06,2,Clemson (9-0),2,,ACC (Atlantic)
11,2018-11-06,3,Notre Dame (9-0),4,1,Ind
11,2018-11-06,4,Michigan (8-1),5,1,Big Ten (East)
11,2018-11-06,5,Georgia (8-1),6,1,SEC (East)
11,2018-11-06,6,Oklahoma (8-1),7,1,Big 12
11,2018-11-06,7,LSU (7-2),3,4,SEC (West)
11,2018-11-06,8,Washington State (8-1),8,,Pac-12 (North)
11,2018-11-06,9,West Virginia (7-1),13,4,Big 12
11,2018-11-06,10,Ohio State (8-1),10,,Big Ten (East)
11,2018-11-06,11,Kentucky (7-2),9,2,SEC (East)
11,2018-11-06,12,UCF (8-0),12,,American (East)
11,2018-11-06,13,Syracuse (7-2),19,6,ACC (Atlantic)
11,2018-11-06,14,North Carolina State (6-2),21,7,ACC (Atlantic)
11,2018-11-06,15,Florida (6-3),11,4,SEC (East)
11,2018-11-06,16,Mississippi State (6-3),18,2,SEC (West)
11,2018-11-06,17,Boston College (7-2),22,5,ACC (Atlantic)
11,2018-11-06,18,Michigan State (6-3),,,Big Ten (East)
11,2018-11-06,19,Texas (6-3),17,2,Big 12
11,2018-11-06,20,Penn State (6-3),14,6,Big Ten (East)
11,2018-11-06,21,Iowa (6-3),16,5,Big Ten (West)
11,2018-11-06,22,Iowa State (5-3),24,2,Big 12
11,2018-11-06,23,Fresno State (8-1),23,,MWC (West)
11,2018-11-06,24,Auburn (6-3),,,SEC (West)
11,2018-11-06,25,Washington (7-3),,,Pac-12 (North)
10,2018-10-30,1,Alabama (8-0),,,SEC (West)
10,2018-10-30,2,Clemson (8-0),,,ACC (Atlantic)
10,2018-10-30,3,LSU (7-1),,,SEC (West)
10,2018-10-30,4,Notre Dame (8-0),,,Ind
10,2018-10-30,5,Michigan (7-1),,,Big Ten (East)
10,2018-10-30,6,Georgia (7-1),,,SEC (East)
10,2018-10-30,7,Oklahoma (7-1),,,Big 12
10,2018-10-30,8,Washington State (7-1),,,Pac-12 (North)
10,2018-10-30,9,Kentucky (7-1),,,SEC (East)
10,2018-10-30,10,Ohio State (7-1),,,Big Ten (East)
10,2018-10-30,11,Florida (6-2),,,SEC (East)
10,2018-10-30,12,UCF (7-0),,,American (East)
10,2018-10-30,13,West Virginia (6-1),,,Big 12
10,2018-10-30,14,Penn State (6-2),,,Big Ten (East)
10,2018-10-30,15,Utah (6-2),,,Pac-12 (South)
10,2018-10-30,16,Iowa (6-2),,,Big Ten (West)
10,2018-10-30,17,Texas (6-2),,,Big 12
10,2018-10-30,18,Mississippi State (5-3),,,SEC (West)
10,2018-10-30,19,Syracuse (6-2),,,ACC (Atlantic)
10,2018-10-30,20,Texas A&M (5-3),,,SEC (West)
10,2018-10-30,21,North Carolina State (5-2),,,ACC (Atlantic)
10,2018-10-30,22,Boston College (6-2),,,ACC (Atlantic)
10,2018-10-30,23,Fresno State (7-1),,,MWC (West)
10,2018-10-30,24,Iowa State (4-3),,,Big 12
10,2018-10-30,25,Virginia (6-2),,,ACC (Coastal)
