Wk,Date,Rk,School,Prev,Chng,Conf
14,2025-11-25,14,Vanderbilt (9-2),14,,SEC
14,2025-11-25,15,Michigan (9-2),18,3,Big Ten
14,2025-11-25,16,Texas (8-3),17,1,SEC
14,2025-11-25,17,USC (8-3),15,2,Big Ten
14,2025-11-25,18,Virginia (9-2),19,1,ACC
14,2025-11-25,19,Tennessee (8-3),20,1,SEC
14,2025-11-25,20,Arizona State (8-3),25,5,Big 12
14,2025-11-25,21,SMU (8-3),,,ACC
14,2025-11-25,22,Pitt (8-3),,,ACC
14,2025-11-25,23,Georgia Tech (9-2),16,7,ACC
14,2025-11-25,24,Tulane (9-2),24,,American
14,2025-11-25,25,Arizona (8-3),,,Big 12
13,2025-11-18,1,Ohio State (10-0),1,,Big Ten
13,2025-11-18,2,Indiana (11-0),2,,Big Ten
13,2025-11-18,3,Texas A&M (10-0),3,,SEC
13,2025-11-18,4,Georgia (9-1),5,1,SEC
13,2025-11-18,5,Texas Tech (10-1),6,1,Big 12
13,2025-11-18,6,Ole Miss (10-1),7,1,SEC
13,2025-11-18,7,Oregon (9-1),8,1,Big Ten
13,2025-11-18,8,Oklahoma (8-2),11,3,SEC
13,2025-11-18,9,Notre Dame (8-2),9,,Ind
13,2025-11-18,10,Alabama (8-2),4,6,SEC
13,2025-11-18,11,BYU (9-1),12,1,Big 12
13,2025-11-18,12,Utah (8-2),13,1,Big 12
13,2025-11-18,13,Miami (FL) (8-2),15,2,ACC
13,2025-11-18,14,Vanderbilt (8-2),14,,SEC
13,2025-11-18,15,USC (8-2),17,2,Big Ten
13,2025-11-18,16,Georgia Tech (9-1),16,,ACC
13,2025-11-18,17,Texas (7-3),10,7,SEC
13,2025-11-18,18,Michigan (8-2),18,,Big Ten
13,2025-11-18,19,Virginia (9-2),19,,ACC
13,2025-11-18,20,Tennessee (7-3),23,3,SEC
13,2025-11-18,21,Illinois (7-3),,,Big Ten
13,2025-11-18,22,Missouri (7-3),,,SEC
13,2025-11-18,23,Houston (8-2),,,Big 12
13,2025-11-18,24,Tulane (8-2),,,American
13,2025-11-18,25,Arizona State (7-3),,,Big 12
12,2025-11-11,1,Ohio State (9-0),1,,Big Ten
12,2025-11-11,2,Indiana (10-0),2,,Big Ten
12,2025-11-11,3,Texas A&M (9-0),3,,SEC
12,2025-11-11,4,Alabama (8-1),4,,SEC
12,2025-11-11,5,Georgia (8-1),5,,SEC
12,2025-11-11,6,Texas Tech (9-1),8,2,Big 12
12,2025-11-11,7,Ole Miss (9-1),6,1,SEC
12,2025-11-11,8,Oregon (8-1),9,1,Big Ten
12,2025-11-11,9,Notre Dame (7-2),10,1,Ind
12,2025-11-11,10,Texas (7-2),11,1,SEC
12,2025-11-11,11,Oklahoma (7-2),12,1,SEC
12,2025-11-11,12,BYU (8-1),7,5,Big 12
12,2025-11-11,13,Utah (7-2),13,,Big 12
12,2025-11-11,14,Vanderbilt (8-2),16,2,SEC
12,2025-11-11,15,Miami (FL) (7-2),18,3,ACC
12,2025-11-11,16,Georgia Tech (8-1),17,1,ACC
12,2025-11-11,17,USC (7-2),19,2,Big Ten
12,2025-11-11,18,Michigan (7-2),21,3,Big Ten
12,2025-11-11,19,Virginia (8-2),14,5,ACC
12,2025-11-11,20,Louisville (7-2),15,5,ACC
12,2025-11-11,21,Iowa (6-3),20,1,Big Ten
12,2025-11-11,22,Pitt (7-2),24,2,ACC
12,2025-11-11,23,Tennessee (6-3),25,2,SEC
12,2025-11-11,24,South Florida (7-2),,,American
12,2025-11-11,25,Cincinnati (7-2),,,Big 12
11,2025-11-04,1,Ohio State (8-0),,,Big Ten
11,2025-11-04,2,Indiana (9-0),,,Big Ten
11,2025-11-04,3,Texas A&M (8-0),,,SEC
11,2025-11-04,4,Alabama (7-1),,,SEC
11,2025-11-04,5,Georgia (7-1),,,SEC
11,2025-11-04,6,Ole Miss (8-1),,,SEC
11,2025-11-04,7,BYU (8-0),,,Big 12
11,2025-11-04,8,Texas Tech (8-1),,,Big 12
11,2025-11-04,9,Oregon (7-1),,,Big Ten
11,2025-11-04,10,Notre Dame (6-2),,,Ind
11,2025-11-04,11,Texas (7-2),,,SEC
11,2025-11-04,12,Oklahoma (7-2),,,SEC
11,2025-11-04,13,Utah (7-2),,,Big 12
11,2025-11-04,14,Virginia (8-1),,,ACC
11,2025-11-04,15,Louisville (7-1),,,ACC
11,2025-11-04,16,Vanderbilt (7-2),,,SEC
11,2025-11-04,17,Georgia Tech (8-1),,,ACC
11,2025-11-04,18,Miami (FL) (6-2),,,ACC
11,2025-11-04,19,USC (6-2),,,Big Ten
11,2025-11-04,20,Iowa (6-2),,,Big Ten
11,2025-11-04,21,Michigan (7-2),,,Big Ten
11,2025-11-04,22,Missouri (6-2),,,SEC
11,2025-11-04,23,Washington (6-2),,,Big Ten
11,2025-11-04,24,Pitt (7-2),,,ACC
11,2025-11-04,25,Tennessee (6-3),,,SEC
