Wk,Date,Rk,School,Prev,Chng,Conf
4,2002-11-09,1,Ohio State (10-0),2,1,Big Ten
4,2002-11-09,2,Miami (FL) (8-0),3,1,Big East
4,2002-11-09,3,Washington State (8-1),5,2,Pac-10
4,2002-11-09,4,Oklahoma (8-0),1,3,Big 12 (South)
4,2002-11-09,5,Texas (8-1),4,1,Big 12 (South)
4,2002-11-09,6,Georgia (8-1),6,,SEC (East)
4,2002-11-09,7,Notre Dame (8-1),7,,Ind
4,2002-11-09,8,Iowa (9-1),8,,Big Ten
4,2002-11-09,9,USC (6-2),9,,Pac-10
4,2002-11-09,10,Michigan (7-2),11,1,Big Ten
4,2002-11-09,11,Florida State (6-3),13,2,ACC
4,2002-11-09,12,Kansas State (7-2),15,3,Big 12 (North)
4,2002-11-09,13,LSU (6-2),,,SEC (West)
4,2002-11-09,14,Florida (6-3),14,,SEC (East)
4,2002-11-09,15,Penn State (6-3),,,Big Ten
3,2002-11-02,1,Oklahoma (7-0),1,,Big 12 (South)
3,2002-11-02,2,Ohio State (9-0),5,3,Big Ten
3,2002-11-02,3,Miami (FL) (7-0),2,1,Big East
3,2002-11-02,4,Texas (7-1),7,3,Big 12 (South)
3,2002-11-02,5,Washington State (7-1),8,3,Pac-10
3,2002-11-02,6,Georgia (8-0),4,2,SEC (East)
3,2002-11-02,7,Notre Dame (8-0),3,4,Ind
3,2002-11-02,8,Iowa (8-1),10,2,Big Ten
3,2002-11-02,9,USC (6-2),11,2,Pac-10
3,2002-11-02,10,Virginia Tech (8-0),6,4,Big East
3,2002-11-02,11,Michigan (6-2),13,2,Big Ten
3,2002-11-02,12,North Carolina State (9-0),9,3,ACC
3,2002-11-02,13,Florida State (5-3),,,ACC
3,2002-11-02,14,Florida (5-3),,,SEC (East)
3,2002-11-02,15,Kansas State (6-2),15,,Big 12 (North)
2,2002-10-26,1,Oklahoma (7-0),1,,Big 12 (South)
2,2002-10-26,2,Miami (FL) (6-0),2,,Big East
2,2002-10-26,3,Notre Dame (7-0),3,,Ind
2,2002-10-26,4,Georgia (7-0),5,1,SEC (East)
2,2002-10-26,5,Ohio State (8-0),6,1,Big Ten
2,2002-10-26,6,Virginia Tech (7-0),4,2,Big East
2,2002-10-26,7,Texas (6-1),10,3,Big 12 (South)
2,2002-10-26,8,Washington State (6-1),7,1,Pac-10
2,2002-10-26,9,North Carolina State (9-0),11,2,ACC
2,2002-10-26,10,Iowa (7-1),13,3,Big Ten
2,2002-10-26,11,USC (5-2),14,3,Pac-10
2,2002-10-26,12,Colorado (5-2),,,Big 12 (North)
2,2002-10-26,13,Michigan (6-1),8,5,Big Ten
2,2002-10-26,14,LSU (6-1),9,5,SEC (West)
2,2002-10-26,15,Kansas State (5-2),,,Big 12 (North)
1,2002-10-19,1,Oklahoma (6-0),NA,—,Big 12 (South)
1,2002-10-19,2,Miami (FL) (6-0),NA,—,Big East
1,2002-10-19,3,Notre Dame (6-0),NA,—,Ind
1,2002-10-19,4,Virginia Tech (6-0),NA,—,Big East
1,2002-10-19,5,Georgia (6-0),NA,—,SEC (East)
1,2002-10-19,6,Ohio State (7-0),NA,—,Big Ten
1,2002-10-19,7,Washington State (6-1),NA,—,Pac-10
1,2002-10-19,8,Michigan (5-1),NA,—,Big Ten
1,2002-10-19,9,LSU (5-1),NA,—,SEC (West)
1,2002-10-19,10,Texas (5-1),NA,—,Big 12 (South)
1,2002-10-19,11,North Carolina State (7-0),NA,—,ACC
1,2002-10-19,12,Florida State (5-2),NA,—,ACC
1,2002-10-19,13,Iowa (6-1),NA,—,Big Ten
1,2002-10-19,14,USC (4-2),NA,—,Pac-10
1,2002-10-19,15,Oregon (6-0),NA,—,Pac-10
